Area,Domain,Process ID,Process,Practice ID,Practice Name,Activity
Management,"Align, Plan and Organise",APO02 ,Manage Strategy,APO02.02,"Assess the current environment, capabilities and performance.","4. Identify issues, strengths, opportunities and threats in the current environment, capabilities and services to understand current performance. Identify areas for improvement in terms of IT’s contribution to enterprise objectives."
Management,"Align, Plan and Organise",APO02 ,Manage Strategy,APO02.03,Define the target IT capabilities.,1. Consider validated emerging technology or innovation ideas.
Management,"Align, Plan and Organise",APO02 ,Manage Strategy,APO02.03,Define the target IT capabilities.,"2. Identify threats from declining, current and newly acquired technologies."
Management,"Align, Plan and Organise",APO02 ,Manage Strategy,APO02.03,Define the target IT capabilities.,3. Define high-level IT objectives/goals and how they will contribute to the enterprise’s business objectives.
Management,"Align, Plan and Organise",APO02 ,Manage Strategy,APO02.03,Define the target IT capabilities.,"4. Define required and desired business process and IT capabilities and IT services and describe the high-level changes in the enterprise architecture (business, information, data, applications and technology domains), business and IT processes and procedures, the IT organisation structure, IT service providers, governance of IT, and IT skills and competencies."
Management,"Align, Plan and Organise",APO02 ,Manage Strategy,APO02.03,Define the target IT capabilities.,5. Align and agree with the enterprise architect on proposed enterprise architecture changes.
Management,"Align, Plan and Organise",APO02 ,Manage Strategy,APO02.03,Define the target IT capabilities.,6. Demonstrate traceability to the enterprise strategy and requirements.
Management,"Align, Plan and Organise",APO02 ,Manage Strategy,APO02.04,Conduct a gap analysis.,1. Identify all gaps and changes required to realise the target environment.
Management,"Align, Plan and Organise",APO02 ,Manage Strategy,APO02.04,Conduct a gap analysis.,"2. Consider the high-level implications of all gaps. Consider the value of potential changes to business and IT capabilities, IT services and enterprise architecture, and the implications if no changes are realised."
Management,"Align, Plan and Organise",APO02 ,Manage Strategy,APO02.04,Conduct a gap analysis.,"3. Assess the impact of potential changes on the business and IT operating models, IT research and development capabilities, and IT investment programmes."
Management,"Align, Plan and Organise",APO02 ,Manage Strategy,APO02.04,Conduct a gap analysis.,4. Refine the target environment definition and prepare a value statement with the benefits of the target environment.
Management,"Align, Plan and Organise",APO02 ,Manage Strategy,APO02.05,Define the strategic plan and road map.,"1. Define the initiatives required to close gaps and migrate from the current to the target environment, including investment/operational budget, funding sources, sourcing strategy and acquisition strategy."
Management,"Align, Plan and Organise",APO02 ,Manage Strategy,APO02.05,Define the strategic plan and road map.,"2. Identify and adequately address risk, costs and implications of organisational changes, technology evolution, regulatory requirements, business process re-engineering, staffing, insourcing and outsourcing opportunities, etc., in the planning process."
Management,"Align, Plan and Organise",APO02 ,Manage Strategy,APO02.05,Define the strategic plan and road map.,"3. Determine dependencies, overlaps, synergies and impacts amongst initiatives, and prioritise the initiatives."
Management,"Align, Plan and Organise",APO02 ,Manage Strategy,APO02.05,Define the strategic plan and road map.,"4. Identify resource requirements, schedule and investment/operational budgets for each of the initiatives."
Management,"Align, Plan and Organise",APO02 ,Manage Strategy,APO02.05,Define the strategic plan and road map.,5. Create a road map indicating the relative scheduling and interdependencies of the initiatives.
Management,"Align, Plan and Organise",APO02 ,Manage Strategy,APO02.05,Define the strategic plan and road map.,6. Translate the objectives into outcome measures represented by metrics (what) and targets (how much) that can be related to enterprise benefits.
Management,"Align, Plan and Organise",APO02 ,Manage Strategy,APO02.05,Define the strategic plan and road map.,7. Formally obtain support from stakeholders and obtain approval for the plan.
Management,"Align, Plan and Organise",APO02 ,Manage Strategy,APO02.06,Communicate the IT strategy and direction.,"1. Develop and maintain a network for endorsing, supporting and driving the IT strategy."
Management,"Align, Plan and Organise",APO02 ,Manage Strategy,APO02.06,Communicate the IT strategy and direction.,"2. Develop a communication plan covering the required messages, target audiences, communication mechanisms/channels and schedules."
Management,"Align, Plan and Organise",APO02 ,Manage Strategy,APO02.06,Communicate the IT strategy and direction.,3. Prepare a communication package that delivers the plan effectively using available media and technologies.
Management,"Align, Plan and Organise",APO02 ,Manage Strategy,APO02.06,Communicate the IT strategy and direction.,4. Obtain feedback and update the communication plan and delivery as required.
Management,"Align, Plan and Organise",APO03,Manage Enterprise Architecture,APO03.01,Develop the enterprise architecture vision.,"1. Identify the key stakeholders and their concerns/objectives, and define the key enterprise requirements to be addressed as well as the architecture views to be developed to satisfy the various stakeholder requirements."
Management,"Align, Plan and Organise",APO03,Manage Enterprise Architecture,APO03.01,Develop the enterprise architecture vision.,"2. Identify the enterprise goals and strategic drivers of the enterprise and define the constraints that must be dealt with, including enterprisewide constraints and project-specific constraints (time, schedule, resources, etc.)."
Management,"Align, Plan and Organise",APO03,Manage Enterprise Architecture,APO03.01,Develop the enterprise architecture vision.,3. Align architecture objectives with strategic programme priorities.
Management,"Align, Plan and Organise",APO03,Manage Enterprise Architecture,APO03.01,Develop the enterprise architecture vision.,"4. Understand the capabilities and desires of the business, then identify options to realise those capabilities."
