Area,Domain,Objective ID,Objective,Practice ID,Practice Name,Activity
Management,"Align, Plan and Organize",APO01,Managed I&T Management Framework,APO01.11,Manage continual improvement of the I&T management system.,"6.  Retire outdated governance components (processes, information items, policies, etc.)."
Management,"Align, Plan and Organize",APO02,Managed Strategy,APO02.01," Enable change in all different aspects of the organization, from channels and processes to data, culture, skills, operating model and incentives",1.  Develop and maintain an understanding of the external environment of the enterprise.
Management,"Align, Plan and Organize",APO02,Managed Strategy,APO02.01," Enable change in all different aspects of the organization, from channels and processes to data, culture, skills, operating model and incentives","2.  Develop and maintain an understanding of the current way of working, including the operational environment, enterprise architecture (business, information, data, applications and technology domains), enterprise culture and current challenges."
Management,"Align, Plan and Organize",APO02,Managed Strategy,APO02.01," Enable change in all different aspects of the organization, from channels and processes to data, culture, skills, operating model and incentives","3.  Develop and maintain an understanding of future enterprise direction, including enterprise strategy, goals and objectives. Understand the ambition level of the enterprise in terms of digitization, which may include a range of increasingly aspirational goals, from cutting costs, increasing customer centricity, or getting to market faster by digitizing internal operations, to creating entirely new revenue streams from new business models (e.g., platform business)."
Management,"Align, Plan and Organize",APO02,Managed Strategy,APO02.01," Enable change in all different aspects of the organization, from channels and processes to data, culture, skills, operating model and incentives",4.  Identify key stakeholders and obtain insight on their requirements.
Management,"Align, Plan and Organize",APO02,Managed Strategy,APO02.02,"Assess current capabilities, performance and digital maturity of the enterprise.","1.  Develop a baseline of current business and I&T capabilities and services. Include assessment of externally provisioned services, governance of I&T, and enterprisewide I&T-related skills and competencies."
Management,"Align, Plan and Organize",APO02,Managed Strategy,APO02.02,"Assess current capabilities, performance and digital maturity of the enterprise.","2.  Assess digital maturity across different dimensions (e.g., ability of leadership to leverage technology, level of accepted technology risk, approach to innovation, culture and knowledge level of users). Assess appetite for change."
Management,"Align, Plan and Organize",APO02,Managed Strategy,APO02.03,Define target digital capabilities.,"1.  Summarize enterprise context and direction and identify specific I&T aspects of enterprise strategy (e.g., digitizing processes, implementing new technology, supporting legacy architecture, applying new digital business models, developing digital product portfolio, etc.)."
Management,"Align, Plan and Organize",APO02,Managed Strategy,APO02.03,Define target digital capabilities.,2.  Define high-level I&T objectives and goals and specify their contribution to enterprise objectives.
Management,"Align, Plan and Organize",APO02,Managed Strategy,APO02.03,Define target digital capabilities.,"3.  Detail required I&T services and products to realize enterprise objectives. Consider validated emerging technology or innovation ideas, reference standards, competitor business and I&T capabilities, comparative benchmarks of good practice, and emerging I&T service provision. "
Management,"Align, Plan and Organize",APO02,Managed Strategy,APO02.03,Define target digital capabilities.,"4.  Determine I&T capabilities, methodologies and organizational approaches required to realize the defined I&T product and service portfolio. Consider different development methodologies (Agile, scrum, waterfall, bimodal IT), depending on business requirements. Consider how each could help realize I&T objectives. 
"
Management,"Align, Plan and Organize",APO02,Managed Strategy,APO02.04,Conduct a gap analysis.,1.  Identify all gaps and changes required to realize the target environment.
Management,"Align, Plan and Organize",APO02,Managed Strategy,APO02.04,Conduct a gap analysis.,"2.  Describe high-level changes in enterprise architecture (business, information, data, applications and technology domains). "
Management,"Align, Plan and Organize",APO02,Managed Strategy,APO02.04,Conduct a gap analysis.,"3.  Consider the high-level implications of all gaps. Assess the impact of potential changes on business and I&T operating models, I&T research and development capabilities, and I&T investment programs."
Management,"Align, Plan and Organize",APO02,Managed Strategy,APO02.04,Conduct a gap analysis.,"4.  Consider the value of potential changes to business and IT capabilities, I&T services and enterprise architecture, and the implications if no changes are realized."
Management,"Align, Plan and Organize",APO02,Managed Strategy,APO02.04,Conduct a gap analysis.,5.  Refine the target environment definition and prepare a value statement outlining benefits of the target environment.
Management,"Align, Plan and Organize",APO02,Managed Strategy,APO02.05,Define the strategic plan and road map.,1.  Define initiatives required to close gaps between current and target environments. Integrate initiatives into a coherent I&T strategy that aligns I&T with all aspects of the business.
Management,"Align, Plan and Organize",APO02,Managed Strategy,APO02.05,Define the strategic plan and road map.,"2.  Detail a road map that defines the incremental steps required to achieve the goals and objectives of the I&T strategy. Ensure actions are included to train people with new skills, support adoption of new technology, sustain change throughout the organization, etc. "
Management,"Align, Plan and Organize",APO02,Managed Strategy,APO02.05,Define the strategic plan and road map.,"3.  Consider the external ecosystem (enterprise partners, suppliers, start-ups, etc.) to help support execution of the road map."
Management,"Align, Plan and Organize",APO02,Managed Strategy,APO02.05,Define the strategic plan and road map.,"4.  Group actions into programs and/or projects with a clear goal or deliverable. For each project, identify high-level resource requirements, schedule, investment/operational budget, risk, change impact, etc."
